C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_charge_time,predicted_charge_time_se,predicted_SOH200,predicted_SOH200_se,predicted_slope50_200,predicted_slope50_200_se,predicted_degradation_rate,predicted_degradation_rate_se,predicted_EOL,predicted_EOL_se,stress_p,soc_weighted_stress
5.35,33.0,4.55,3.7009345794392527,6.197802197802198,9.898736777241451,-2.4968676183629452,0.19247011048589147,3,True,True,True,True,10.122444324204764,0.432879390839616,0.9942412234108943,0.0006148933420640369,-0.003481881584807369,0.000332975528552456,0.003481881584807369,0.000332975528552456,1399.5274119830133,48.14325570433827,2.0,23.969499999999996
5.35,33.0,4.6,3.7009345794392527,6.130434782608696,9.83136936204795,-2.4295002031694435,0.21133497571937115,3,True,True,True,True,10.055076909011262,0.432879390839616,0.9931808089768452,0.0007138718285160658,-0.004083901147905005,0.00038290529183624664,0.004083901147905005,0.00038290529183624664,1357.5918442040127,45.786884599643486,2.0,24.238281249999993
5.35,33.0,4.65,3.7009345794392527,6.064516129032257,9.76545070847151,-2.3635815495930044,0.23165759656313845,3,True,True,True,True,9.989158255434823,0.432879390839616,0.9919102016434829,0.0008754080059539715,-0.0047983663053413434,0.00046504499627026324,0.0047983663053413434,0.00046504499627026324,1316.4750593495114,45.89548251149301,2.0,24.509999999999998
5.35,34.0,4.45,3.8130841121495336,6.202247191011236,10.01533130316077,-2.3891630788617024,0.15690980280186162,3,True,True,True,True,10.239038850124082,0.432879390839616,0.9955737058852442,0.0005317732453619874,-0.002716266104741885,0.0002922720522291448,0.002716266104741885,0.0002922720522291448,1467.4156980311257,56.79679933792946,2.0,23.550999999999995
5.35,34.0,4.5,3.8130841121495336,6.133333333333334,9.946417445482867,-2.3202492211838,0.17166342547171184,3,True,True,True,True,10.17012499244618,0.432879390839616,0.994796316859958,0.0005754912273962613,-0.003164303995564919,0.00031342585786298653,0.003164303995564919,0.00031342585786298653,1425.2948919653033,50.782851059964464,2.0,23.808312499999996
5.35,34.0,4.55,3.8130841121495336,6.065934065934067,9.8790181780836,-2.252849953784533,0.18894713182605172,3,True,True,True,True,10.102725725046913,0.432879390839616,0.9938713253662963,0.0006457293790841732,-0.003692537655770425,0.0003484477568710946,0.003692537655770425,0.0003484477568710946,1383.9327073398072,46.976801183740115,2.0,24.068499999999993
5.35,34.0,4.6,3.8130841121495336,6.000000000000001,9.813084112149534,-2.1869158878504673,0.20813156213594153,3,True,True,True,True,10.036791659112847,0.432879390839616,0.9927688489504253,0.0007611998144652054,-0.004316308862494993,0.000406941998830325,0.004316308862494993,0.000406941998830325,1343.3336532185947,45.557472528757856,2.0,24.331562499999993
5.35,34.0,4.65,3.8130841121495336,5.935483870967742,9.748567983117276,-2.1223997588182084,0.2287389718439993,3,True,True,True,True,9.972275530080589,0.432879390839616,0.9914526114354455,0.0009443853767924465,-0.005054066395502738,0.0005001329972254678,0.005054066395502738,0.0005001329972254678,1303.501373182936,46.399338190076094,2.0,24.597499999999997
5.35,35.0,4.45,3.9252336448598135,6.067415730337078,9.992649375196892,-2.142182085477265,0.15431931613451103,3,True,True,True,True,10.216356922160205,0.432879390839616,0.9952559537518834,0.000548292867007689,-0.0028998946448265174,0.0003001750982660779,0.0028998946448265174,0.0003001750982660779,1449.2180042575917,53.96123608961658,2.0,23.66125
5.35,35.0,4.5,3.9252336448598135,6.0,9.925233644859814,-2.0747663551401865,0.1692988386303522,3,True,True,True,True,10.148941191823127,0.432879390839616,0.9944423413548082,0.0005997055856678985,-0.003367027574063965,0.000325403079012804,0.003367027574063965,0.000325403079012804,1408.5110378546444,48.9655871817318,2.0,23.912968749999997
5.35,35.0,4.55,3.9252336448598135,5.934065934065934,9.859299578925748,-2.008832289206121,0.18680145540705895,3,True,True,True,True,10.083007125889061,0.432879390839616,0.993477668010796,0.0006828602739492878,-0.003915938554250669,0.00036719230841291605,0.003915938554250669,0.00036719230841291605,1368.511771935293,46.159593073995765,2.0,24.167499999999997
5.35,35.0,4.6,3.9252336448598135,5.869565217391305,9.794798862251119,-1.9443315725314911,0.2061856257697208,3,True,True,True,True,10.018506409214432,0.432879390839616,0.9923320016517773,0.0008167390079613338,-0.0045619424960885915,0.00043519094850100296,0.0045619424960885915,0.00043519094850100296,1329.2252097519502,45.61254909898508,2.0,24.424843749999994
5.35,35.0,4.65,3.9252336448598135,5.806451612903225,9.731685257763038,-1.8812179680434116,0.22696978291647982,3,True,True,True,True,9.955392804726351,0.432879390839616,0.9909691381597143,0.0010229381584466227,-0.005323392485003919,0.0005400542995029189,0.005323392485003919,0.0005400542995029189,1290.6555409635764,47.099361336125575,2.0,24.685
5.35,36.0,4.4,4.037383177570093,5.999999999999999,10.037383177570092,-1.962616822429906,0.141714863345645,3,True,True,True,True,10.261090724533405,0.432879390839616,0.9956369193965711,0.0005286641166993394,-0.002679647959142519,0.00029079912737755355,0.002679647959142519,0.00029079912737755355,1471.2199397280026,57.43130522488356,2.0,23.528125000000003
5.35,36.0,4.45,4.037383177570093,5.932584269662921,9.969967447233014,-1.8952010920928277,0.1534461024959291,3,True,True,True,True,10.193674994196327,0.432879390839616,0.9949153910199411,0.0005680166813497975,-0.003095937079365281,0.0003097593436131775,0.003095937079365281,0.0003097593436131775,1431.2459834539743,51.5112747801257,2.0,23.7715
5.35,36.0,4.5,4.037383177570093,5.866666666666666,9.90404984423676,-1.8292834890965732,0.16850326940612767,3,True,True,True,True,10.127757391200072,0.432879390839616,0.9940642870087925,0.0006291639873024522,-0.003582738795133719,0.0003401221132970787,0.003582738795133719,0.0003401221132970787,1391.9248254814236,47.53256275642132,2.0,24.017625
5.35,36.0,4.55,4.037383177570093,5.802197802197802,9.839580979767895,-1.764814624627709,0.18608073189119675,3,True,True,True,True,10.063288526731208,0.432879390839616,0.99305872523507,0.0007273791801345902,-0.004152855350494002,0.00038975993491083353,0.004152855350494002,0.00038975993491083353,1353.2626694873154,45.686534738639736,2.0,24.266499999999997
5.35,36.0,4.6,4.037383177570093,5.739130434782608,9.776513612352701,-1.7017472572125154,0.2055328862080698,3,True,True,True,True,10.000221159316014,0.432879390839616,0.9918687635944481,0.0008814303907673644,-0.004821554712743447,0.00046810932392682826,0.004821554712743447,0.00046810932392682826,1315.2649410716465,45.93346031458474,2.0,24.518124999999998
5.35,36.0,4.65,4.037383177570093,5.677419354838709,9.714802532408802,-1.640036177268616,0.2263769807116483,3,True,True,True,True,9.938510079372115,0.432879390839616,0.9904583177701155,0.001111841410486583,-0.005607070689576341,0.0005851708547629519,0.005607070689576341,0.0005851708547629519,1277.93630270783,47.9746252081841,2.0,24.7725
5.35,37.0,4.4,4.149532710280374,5.863636363636363,10.013169073916737,-1.7141036533559895,0.14265990135320725,3,True,True,True,True,10.23687662088005,0.432879390839616,0.9953074118993803,0.0005455059223400529,-0.0028702053829023277,0.00029883314756839953,0.0028702053829023277,0.00029883314756839953,1452.0657064208083,54.3823274489371,2.0,23.64390625
5.35,37.0,4.45,4.149532710280374,5.797752808988764,9.947285519269137,-1.6482200987083901,0.15431931613451103,3,True,True,True,True,10.17099306623245,0.432879390839616,0.9945503801759186,0.0005919846473593649,-0.003305232628533024,0.00032156963206959107,0.003305232628533024,0.00032156963206959107,1413.496837007989,49.46791040492608,2.0,23.881749999999997
5.35,37.0,4.5,4.149532710280374,5.733333333333333,9.882866043613706,-1.5838006230529595,0.1692988386303522,3,True,True,True,True,10.10657359057702,0.432879390839616,0.9936605158820844,0.0006650507105193165,-0.0038122697221226673,0.0003581898071552628,0.0038122697221226673,0.0003581898071552628,1375.5339274745756,46.4896886015431,2.0,24.12228125
5.35,37.0,4.55,4.149532710280374,5.670329670329671,9.819862380610044,-1.5207969600492968,0.18680145540705895,3,True,True,True,True,10.043569927573357,0.432879390839616,0.9926128729046597,0.0007804061637278236,-0.0044041057649911895,0.00041670779015788177,0.0044041057649911895,0.00041670779015788177,1338.1834852893946,45.54547885063975,2.0,24.365499999999997
5.35,37.0,4.6,4.149532710280374,5.608695652173914,9.758228362454288,-1.4591629418935401,0.2061856257697208,3,True,True,True,True,9.9819359094176,0.432879390839616,0.9913775404635687,0.0009562097667012855,-0.005095941009320203,0.0005061452458334576,0.005095941009320203,0.0005061452458334576,1301.4512909629734,46.498015257697986,2.0,24.611406249999995
5.35,37.0,4.65,4.149532710280374,5.548387096774193,9.697919807054568,-1.3988543864938192,0.22696978291647982,3,True,True,True,True,9.92162735401788,0.432879390839616,0.9899186034083748,0.0012118837298598388,-0.005905865818924848,0.0006358469470366778,0.005905865818924848,0.0006358469470366778,1265.342410849068,49.00414391604324,2.0,24.86
5.35,38.0,4.35,4.261682242990655,5.793103448275862,10.054785691266517,-1.5314212052852074,0.13813225550295238,3,True,True,True,True,10.27849323822983,0.432879390839616,0.9956317721037524,0.0005289153637199784,-0.0026826307822580644,0.0002909179762408692,0.0026826307822580644,0.0002909179762408692,1470.9077459183625,57.37871477480408,2.0,23.529999999999994
5.35,38.0,4.4,4.261682242990655,5.727272727272727,9.988954970263382,-1.465590484282072,0.14545818071598024,3,True,True,True,True,10.212662517226695,0.432879390839616,0.9949530194182588,0.0005657202141534278,-0.0030743138896042444,0.00030863631868652936,0.0030743138896042444,0.00030863631868652936,1433.1608475570135,51.75466303963036,2.0,23.7596875
5.35,38.0,4.45,4.261682242990655,5.662921348314606,9.92460359130526,-1.4012391053239517,0.15690980280186165,3,True,True,True,True,10.148311138268573,0.432879390839616,0.9941591661534851,0.0006214038683609374,-0.003528677246554081,0.0003362325831687779,0.003528677246554081,0.0003362325831687779,1395.967801013456,47.847471051088306,2.0,23.991999999999997
5.35,38.0,4.5,4.261682242990655,5.6,9.861682242990653,-1.338317757009345,0.17166342547171184,3,True,True,True,True,10.085389789953966,0.432879390839616,0.9932292786155874,0.0007086308571541355,-0.00405650572516013,0.00038024715178368215,0.00405650572516013,0.00038024715178368215,1359.3360438694788,45.83491563367536,2.0,24.2269375
5.35,38.0,4.55,4.261682242990655,5.538461538461538,9.800143781452192,-1.2767792954708836,0.18894713182605172,3,True,True,True,True,10.023851328415505,0.432879390839616,0.9921383825636153,0.0008430681689359299,-0.004670556990847601,0.0004485885884796519,0.004670556990847601,0.0004485885884796519,1323.2723259703102,45.71771362840574,2.0,24.464499999999994
5.35,38.0,4.6,4.261682242990655,5.478260869565218,9.739943112555872,-1.216578626574563,0.20813156213594156,3,True,True,True,True,9.963650659519185,0.432879390839616,0.9908566416287403,0.0010420111689929885,-0.005385942153022973,0.0005497396685003846,0.005385942153022973,0.0005497396685003846,1287.7827195554537,47.2817684552215,2.0,24.704687499999995
5.35,38.0,4.65,4.261682242990655,5.419354838709677,9.681037081700332,-1.1576725957190224,0.22873897184399933,3,True,True,True,True,9.904744628663645,0.432879390839616,0.9893483607199458,0.0013238779309879686,-0.006220583438690384,0.0006924547065778942,0.006220583438690384,0.0006924547065778942,1252.8726301152612,50.16755098682576,2.0,24.947499999999998
5.35,39.0,4.35,4.3738317757009355,5.655172413793103,10.029004189494039,-1.2813406380921677,0.1429134171989909,3,True,True,True,True,10.252711736457352,0.432879390839616,0.9952856918009682,0.0005466765806736242,-0.002882739226654366,0.00029939642867622424,0.002882739226654366,0.00029939642867622424,1450.8592402005163,54.20286778817145,2.0,23.651249999999994
5.35,39.0,4.4,4.3738317757009355,5.59090909090909,9.964740866610025,-1.2170773152081544,0.1500060236869262,3,True,True,True,True,10.188448413573338,0.432879390839616,0.9945718625955879,0.0005904848334597537,-0.003292937135479963,0.00032082641190149205,0.003292937135479963,0.00032082641190149205,1414.5021164593907,49.57309147104027,2.0,23.875468749999996
5.35,39.0,4.45,4.3738317757009355,5.528089887640449,9.901921663341383,-1.1542581119395132,0.16113476043510602,3,True,True,True,True,10.125629210304696,0.432879390839616,0.9937398678946665,0.0006576263759690328,-0.0037672274571109153,0.00035444293807047856,0.0037672274571109153,0.00035444293807047856,1378.6561458399156,46.65908022733312,2.0,24.102249999999998
5.35,39.0,4.5,4.3738317757009355,5.466666666666666,9.8404984423676,-1.0928348909657304,0.17553363338643074,3,True,True,True,True,10.064205989330913,0.432879390839616,0.992768706851747,0.0007612169929454163,-0.004316388896296305,0.00040695073136259575,0.004316388896296305,0.00040695073136259575,1343.328901785215,45.557444265571554,2.0,24.331593749999996
5.35,39.0,4.55,4.3738317757009355,5.406593406593406,9.78042518229434,-1.0327616308924705,0.19247011048589147,3,True,True,True,True,10.004132729257654,0.432879390839616,0.9916334147337124,0.0009164876489919503,-0.004953128686908154,0.00048594458423070535,0.004953128686908154,0.00048594458423070535,1308.5273192563684,46.179120380116345,2.0,24.563499999999994
5.35,39.0,4.6,4.3738317757009355,5.3478260869565215,9.721657862657457,-0.973994311255586,0.21133497571937118,3,True,True,True,True,9.94536540962077,0.432879390839616,0.9903042743254339,0.0011397760700928435,-0.005692446757655746,0.000599331290347376,0.005692446757655746,0.000599331290347376,1274.2577031511983,48.259294624841885,2.0,24.797968749999995
5.35,40.0,4.3,4.4859813084112155,5.5813953488372094,10.067376657248424,-1.095414040425994,0.14701339655655,3,True,True,True,True,10.291084204211737,0.432879390839616,0.9955590691250644,0.0005325006829115935,-0.0027247406246122615,0.0002926173564105344,0.0027247406246122615,0.0002926173564105344,1466.5439822023366,56.653368184131644,2.0,23.55625
5.35,40.0,4.35,4.4859813084112155,5.517241379310345,10.00322268772156,-1.0312600708991297,0.14935012401306097,3,True,True,True,True,10.226930234684874,0.432879390839616,0.9949121926961386,0.0005682133013488453,-0.0030977745815236025,0.00030985557399259943,0.0030977745815236025,0.00030985557399259943,1431.0839960673165,51.490884646617644,2.0,23.772499999999994
5.35,40.0,4.4,4.4859813084112155,5.454545454545454,9.940526762956669,-0.9685641461342387,0.15615063838994234,3,True,True,True,True,10.164234309919982,0.432879390839616,0.9941619201413665,0.0006211823584218405,-0.003527107305109601,0.0003361216710430795,0.003527107305109601,0.0003361216710430795,1396.0863087201383,47.857040349227326,2.0,23.99125
5.35,40.0,4.45,4.4859813084112155,5.393258426966292,9.879239735377507,-0.9072771185550765,0.1668700864376323,3,True,True,True,True,10.10294728234082,0.432879390839616,0.9932904693052328,0.0007021133116070679,-0.004021904448039143,0.00037694290320957295,0.004021904448039143,0.00037694290320957295,1361.559175707556,45.90247165884109,2.0,24.2125
5.35,40.0,4.5,4.4859813084112155,5.333333333333333,9.819314641744548,-0.8473520249221176,0.18081280700510607,3,True,True,True,True,10.04302218870786,0.432879390839616,0.9922768051397958,0.0008241393756935094,-0.0045929216834359595,0.00043895648714397685,0.0045929216834359595,0.00043895648714397685,1327.5102551056452,45.63794109357482,2.0,24.436249999999998
5.35,40.0,4.55,4.4859813084112155,5.274725274725275,9.76070658313649,-0.7887439663140592,0.19729662480051485,3,True,True,True,True,9.984414130099802,0.432879390839616,0.9910960117832633,0.0010017814731856198,-0.005252796151968208,0.0005293071078277129,0.005252796151968208,0.0005293071078277129,1293.9466137363129,46.90177341834036,2.0,24.662499999999994
5.35,40.0,4.6,4.4859813084112155,5.217391304347826,9.703372612759042,-0.7314099959366107,0.21573985883357547,3,True,True,True,True,9.927080159722355,0.432879390839616,0.9897185374848771,0.00125046645042461,-0.006016394006489274,0.0006553633904689979,0.006016394006489274,0.0006553633904689979,1260.8747340550478,49.405304106331094,2.0,24.891249999999996
5.35,41.0,4.3,4.598130841121495,5.44186046511628,10.039991306237775,-0.8437296239947845,0.15502142889414114,3,True,True,True,True,10.263698853201088,0.432879390839616,0.9951909077000115,0.0005518840426393152,-0.0029373976098963825,0.000301909112346068,0.0029373976098963825,0.000301909112346068,1445.6700638616683,53.44885416639949,2.0,23.682906249999995
5.35,41.0,4.35,4.598130841121495,5.379310344827587,9.977441185949083,-0.7811795037060918,0.15723919419789875,3,True,True,True,True,10.201148732912396,0.432879390839616,0.9945091024879238,0.0005948992470536836,-0.003328850306404879,0.00032301531011806947,0.003328850306404879,0.00032301531011806947,1411.5782889572054,49.27079144148675,2.0,23.893749999999997
5.35,41.0,4.4,4.598130841121495,5.318181818181818,9.916312659303314,-0.720050977060323,0.1637123285488126,3,True,True,True,True,10.140020206266627,0.432879390839616,0.9937210181142286,0.0006593733763805743,-0.0037779299846682855,0.0003553242451669782,0.0037779299846682855,0.0003553242451669782,1377.9102616505563,46.61735178768178,2.0,24.10703125
5.35,41.0,4.45,4.598130841121495,5.258426966292135,9.85655780741363,-0.6602961251706398,0.17396646342611757,3,True,True,True,True,10.080265354376943,0.432879390839616,0.9928088095607968,0.0007563921239256895,-0.004293798442837365,0.0004044982265451372,0.004293798442837365,0.0004044982265451372,1344.67422826743,45.56672084525889,2.0,24.32275
5.35,41.0,4.5,4.598130841121495,5.2,9.798130841121495,-0.6018691588785048,0.187381898342272,3,True,True,True,True,10.021838388084808,0.432879390839616,0.9917514422903605,0.0008987263576849181,-0.004887170757082809,0.00047690923767608733,0.004887170757082809,0.00047690923767608733,1311.8778841642377,46.04975873262867,2.0,24.54090625
5.35,41.0,4.55,4.598130841121495,5.142857142857143,9.740987983978638,-0.5447263017356478,0.2033338702896371,3,True,True,True,True,9.96469553094195,0.432879390839616,0.9905240903378776,0.0011000693033273987,-0.005570593691026323,0.0005792010987680735,0.005570593691026323,0.0005792010987680735,1279.5283786288612,47.8556857441071,2.0,24.761499999999998
5.35,41.0,4.6,4.598130841121495,5.086956521739132,9.685087362860628,-0.4888256806176363,0.2212744705988897,3,True,True,True,True,9.908794909823941,0.432879390839616,0.9890974151911939,0.0013750797554997808,-0.006358776530081542,0.0007182915160954904,0.006358776530081542,0.0007182915160954904,1247.6323204064986,50.69551254771906,2.0,24.984531249999996
5.35,42.0,4.25,4.710280373831776,5.364705882352942,10.074986256184719,-0.6544255085211654,0.16637415293054478,3,True,True,True,True,10.298693803148032,0.432879390839616,0.9954165024711422,0.0005397467975470565,-0.002807203517887675,0.0002960709054332191,0.002807203517887675,0.0002960709054332191,1458.226570539838,55.322598009472124,2.0,23.606499999999997
5.35,42.0,4.3,4.710280373831776,5.302325581395349,10.012605955227126,-0.5920452075635732,0.16427975525831853,3,True,True,True,True,10.23631350219044,0.432879390839616,0.9947922250084237,0.0005757538196512816,-0.0031666517688643645,0.00031355496584440653,0.0031666517688643645,0.00031355496584440653,1425.0932525100716,50.75892160594581,2.0,23.8095625
5.35,42.0,4.35,4.710280373831776,5.241379310344828,9.951659684176605,-0.5310989365130521,0.16637415293054478,3,True,True,True,True,10.175367231139917,0.432879390839616,0.9940740767707058,0.000628351654288122,-0.0035771629183559382,0.00033971460757784976,0.0035771629183559382,0.00033971460757784976,1392.33844507449,47.56374518447301,2.0,24.014999999999993
5.35,42.0,4.4,4.710280373831776,5.181818181818182,9.892098555649959,-0.47153780798640543,0.17250484367178257,3,True,True,True,True,10.115806102613272,0.432879390839616,0.9932468183929444,0.0007067513675429175,-0.004046589381723462,0.00037929413374229455,0.004046589381723462,0.00037929413374229455,1359.9708537378867,45.85348155374025,2.0,24.2228125
5.35,42.0,4.45,4.710280373831776,5.123595505617978,9.833875879449753,-0.4133151317862014,0.1822649855796293,3,True,True,True,True,10.057583426413066,0.432879390839616,0.992292572717013,0.000822016736534165,-0.0045840733677055216,0.0004378764047340273,0.0045840733677055216,0.0004378764047340273,1327.9986741868759,45.630302966892245,2.0,24.433
5.35,42.0,4.5,4.710280373831776,5.066666666666666,9.776947040498442,-0.3563862928348902,0.19511066192729024,3,True,True,True,True,10.000654587461755,0.432879390839616,0.9911903421419754,0.0009862986538551372,-0.005200271124809895,0.0005214397621048342,0.005200271124809895,0.0005214397621048342,1296.4295954325983,46.760895758838664,2.0,24.645562499999997
5.35,42.0,4.55,4.710280373831776,5.010989010989011,9.721269384820786,-0.3007086371572347,0.2104776885522899,3,True,True,True,True,9.9449769317841,0.432879390839616,0.98991543320375,0.0012124889547714326,-0.0059076181851973626,0.0006361532093912343,0.0059076181851973626,0.0006361532093912343,1265.2708035528256,49.01043054473809,2.0,24.860499999999995
5.35,43.0,4.25,4.822429906542056,5.223529411764706,10.045959318306762,-0.4010995052226498,0.17656172647766008,3,True,True,True,True,10.269666865270075,0.432879390839616,0.9950198153149697,0.0005617184772451899,-0.0030359071180728367,0.00030668356396818913,0.0030359071180728367,0.00030668356396818913,1436.6018659666183,52.202845269124694,2.0,23.738499999999995
5.35,43.0,4.3,4.822429906542056,5.162790697674419,9.985220604216476,-0.3403607911323627,0.1745895829685975,3,True,True,True,True,10.208928151179789,0.432879390839616,0.9943604907805673,0.0006057567111995694,-0.003413798455975969,0.0003284154355133447,0.003413798455975969,0.0003284154355133447,1404.8093193026525,48.61371268375728,2.0,23.936218749999995
5.35,43.0,4.35,4.822429906542056,5.103448275862069,9.925878182404126,-0.28101836932001323,0.17656172647766008,3,True,True,True,True,10.14958572936744,0.432879390839616,0.9936045853993347,0.0006703942290466945,-0.003843998187554567,0.0003608888770961848,0.003843998187554567,0.0003608888770961848,1373.3608406973872,46.379996321675875,2.0,24.136249999999997
5.35,43.0,4.4,4.822429906542056,5.045454545454545,9.867884451996602,-0.2230246389124888,0.18235022781351795,3,True,True,True,True,10.091591998959915,0.432879390839616,0.9927368062772693,0.0007650882634792912,-0.004334353916226648,0.0004089187664702746,0.004334353916226648,0.0004089187664702746,1342.2650041092472,45.55191782051709,2.0,24.33859375
5.35,43.0,4.45,4.822429906542056,4.98876404494382,9.811193951485876,-0.1663341384017638,0.19160952341091564,3,True,True,True,True,10.034901498449189,0.432879390839616,0.9917392765739194,0.0009005404546107744,-0.004893971834090344,0.00047783215380894456,0.004893971834090344,0.00047783215380894456,1311.5299167400697,46.06253483656586,2.0,24.54325
5.35,43.0,4.5,4.822429906542056,4.933333333333334,9.755763239875389,-0.1109034267912774,0.2038672482060841,3,True,True,True,True,9.979470786838702,0.432879390839616,0.9905910736994957,0.0010881773666100662,-0.005533430509326769,0.000573169195906848,0.005533430509326769,0.000573169195906848,1281.1632212126806,47.73627991582663,2.0,24.750218749999995
5.35,43.0,4.55,4.822429906542056,4.8791208791208796,9.701550785662935,-0.056690972578823384,0.2186196282855922,3,True,True,True,True,9.925258332626248,0.432879390839616,0.9892676807721645,0.0013402156977234004,-0.006265032877607847,0.0007007017989573898,0.006265032877607847,0.0007007017989573898,1251.1720982998,50.33645841466531,2.0,24.9595
5.35,44.0,4.25,4.934579439252336,5.08235294117647,10.016932380428806,-0.1477735019241342,0.1876305350209602,3,True,True,True,True,10.240639927392118,0.432879390839616,0.9945887961451152,0.0005893107636129619,-0.003283243260004394,0.00032024495680541264,0.003283243260004394,0.00032024495680541264,1415.2978439658634,49.65726660838556,2.0,23.8705
5.35,44.0,4.3,4.934579439252336,5.023255813953488,9.957835253205825,-0.0886763747011523,0.1857759319627505,3,True,True,True,True,10.181542800169138,0.432879390839616,0.9938929649826442,0.0006438187771753219,-0.0036802341238182166,0.0003474860995305081,0.0036802341238182166,0.0003474860995305081,1384.814095585394,47.03370500399883,2.0,24.062875
5.35,44.0,4.35,4.934579439252336,4.9655172413793105,9.900096680631647,-0.03093780212697439,0.1876305350209602,3,True,True,True,True,10.12380422759496,0.432879390839616,0.9930978977735972,0.000722997362530285,-0.004130737795055182,0.0003875356978683018,0.004130737795055182,0.0003875356978683018,1354.6419014955281,45.715588784312395,2.0,24.257499999999997
5.35,44.0,4.4,4.934579439252336,4.909090909090908,9.843670348343245,0.025488530161427825,0.19308749311936702,3,True,True,True,True,10.067377895306558,0.432879390839616,0.9921882771523874,0.0008361845915257696,-0.004642582209096764,0.00044508575660620874,0.004642582209096764,0.00044508575660620874,1324.7896720025167,45.68638071555709,2.0,24.454375
5.35,44.0,4.45,4.934579439252336,4.853932584269662,9.788512023522,0.08064685498267377,0.20185485844348147,3,True,True,True,True,10.012219570485312,0.432879390839616,0.9911462607408797,0.0009935074475948813,-0.005224820458067373,0.0005251030369538354,0.005224820458067373,0.0005251030369538354,1295.2653914036666,46.8260632689802,2.0,24.6535
5.35,44.0,4.5,4.934579439252336,4.8,9.734579439252336,0.13457943925233629,0.21352524278548618,3,True,True,True,True,9.958286986215649,0.432879390839616,0.9899510406016867,0.0012057026427700465,-0.005887934007030785,0.000632718910535727,0.005887934007030785,0.000632718910535727,1266.0766193326122,48.939958519672686,2.0,24.854875
5.35,44.0,4.55,4.934579439252336,4.747252747252747,9.681832186505083,0.18732669199958885,0.22765262196427744,3,True,True,True,True,9.905539733468396,0.432879390839616,0.9885783218718925,0.0014844828293224938,-0.006644071388340042,0.0007734073787625622,0.006644071388340042,0.0007734073787625622,1237.2304926093764,51.806036025007145,2.0,25.058499999999995
5.35,45.0,4.2,5.046728971962617,5.0,10.046728971962617,0.04672897196261694,0.18314255384586622,1,True,True,True,True,10.27043651892593,0.432879390839616,0.9947656522915387,0.0005774685818181939,-0.0031818958136895395,0.0003143985300908276,0.0031818958136895395,0.0003143985300908276,1423.7883272059712,50.60526540801067,2.0,23.81765625
5.35,45.0,4.25,5.046728971962617,4.9411764705882355,9.987905442550852,0.10555250137438144,0.19943390386239596,1,True,True,True,True,10.211612989514165,0.432879390839616,0.9941204736348161,0.0006245382240105847,-0.0035507299417009497,0.0003378026745733905,0.0035507299417009497,0.0003378026745733905,1394.3097489899596,47.71560475918488,2.0,24.002499999999998
5.35,45.0,4.3,5.046728971962617,4.883720930232558,9.930449902195175,0.163008041730059,0.19769006356964977,3,True,True,True,True,10.154157449158488,0.432879390839616,0.9933866804269608,0.0006920890734160792,-0.00396746421347943,0.00037186410663713485,0.00396746421347943,0.00037186410663713485,1365.1034720384312,46.0248669143582,2.0,24.189531249999995
5.35,45.0,4.35,5.046728971962617,4.8275862068965525,9.87431517885917,0.21914276506606445,0.19943390386239604,3,True,True,True,True,10.098022725822483,0.432879390839616,0.9925510669568229,0.0007882096103339705,-0.004438866487174984,0.0004206767377222981,0.004438866487174984,0.0004206767377222981,1336.1781018567463,45.550850686454204,2.0,24.378749999999997
5.35,45.0,4.4,5.046728971962617,4.7727272727272725,9.819456244689889,0.27400169923534445,0.2045762555544149,3,True,True,True,True,10.043163791653201,0.432879390839616,0.9915983221462292,0.0009218375737275191,-0.004972729496668719,0.0004886658340182625,0.004972729496668719,0.0004886658340182625,1307.541856244127,46.21984316447345,2.0,24.570156249999997
5.35,45.0,4.45,5.046728971962617,4.719101123595506,9.765830095558123,0.32762784836711134,0.21287096611511305,3,True,True,True,True,9.989537642521436,0.432879390839616,0.9905106738447386,0.0011024629923571362,-0.005578035539330673,0.0005804150735336919,0.005578035539330673,0.0005804150735336919,1279.2025654574506,47.879813995339916,2.0,24.763749999999998
5.35,45.0,4.5,5.046728971962617,4.666666666666667,9.713395638629283,0.38006230529595,0.22396806389336957,3,True,True,True,True,9.937103185592596,0.432879390839616,0.9892674698723554,0.0013402585601412968,-0.006265149045012097,0.0007007234317211969,0.006265149045012097,0.0007007234317211969,1251.1676728461118,50.33690104788253,2.0,24.959531249999998
5.35,46.0,4.2,5.158878504672898,4.857142857142858,10.016021361815756,0.3017356475300401,0.17021319188488984,1,True,True,True,True,10.23972890877907,0.432879390839616,0.9942937171531016,0.0006108248063954187,-0.003451925717963007,0.0003309432842298895,0.003451925717963007,0.0003309432842298895,1401.8361082946192,48.34428041848668,2.0,23.954937499999996
5.35,46.0,4.25,5.158878504672898,4.800000000000001,9.9588785046729,0.35887850467289706,0.18763053502096008,1,True,True,True,True,10.182586051636212,0.432879390839616,0.9936116192984145,0.0006697171832671196,-0.0038400088328742156,0.0003605467921824302,0.0038400088328742156,0.0003605467921824302,1373.6328960134656,46.393359524326634,2.0,24.134499999999996
