battery_id,model,cutoff,fit_success,fit_status,fit_rmse,eol_cycle,parameters_json
29,exponential,100,True,ok,0.0003644858999,267.093594,"[0.9997831755632824, 6.618880667772959e-05, 2.9999999999093316]"
29,exponential,150,True,ok,0.0002823538804,418.7447969,"[0.9998750317991222, 0.0003372225600909495, 1.5251270641085268]"
29,exponential,200,True,ok,0.0003356113514,585.2896957,"[1.00003754791501, 0.0009981638023449967, 0.9064435077779537]"
30,linear,100,True,ok,0.000331049418,1335.802103,"[1.0014272514341014, 0.015079123699416006]"
30,linear,150,True,ok,0.0002875830291,1322.034578,"[1.00149361967759, 0.01524117621909902]"
30,linear,200,True,ok,0.0002524116761,1338.802581,"[1.0013685901202458, 0.015040947262804328]"
30,quadratic,100,True,ok,0.0002129128572,643.9121792,"[1.000764763173767, 0.011833707628496046, 0.003004322244895932]"
30,quadratic,150,True,ok,0.0002567216904,1027.334818,"[1.001249873329618, 0.014431938982601174, 0.0005020342479303174]"
30,quadratic,200,True,ok,0.0002524116629,1338.80245,"[1.0013685898481446, 0.015040946850124652, 1.3889813791154803e-10]"
30,power,100,True,ok,0.0001673663813,899.7946947,"[1.0004292903329177, 0.014472851413309827, 1.196263634619967]"
30,power,150,True,ok,0.0002226231706,1167.1431,"[1.0009136358041706, 0.014586403760681061, 1.0674120981865445]"
30,power,200,True,ok,0.0002511868214,1334.904221,"[1.001348440646801, 0.015016583030873887, 1.001712241609268]"
30,exponential,100,True,ok,0.0002206112494,522.5261713,"[1.0008261989860883, 0.03247530210165845, 0.37736899244925615]"
30,exponential,150,True,ok,0.0002579239861,996.4302905,"[1.0012614104493798, 0.22800333366952208, 0.06349802927348557]"
30,exponential,200,True,ok,0.0002580068666,1159.486888,"[1.001189861992785, 0.4999999916755067, 0.0291655390567354]"
31,linear,100,True,no_crossing_within_5000,0.0006742003029,,"[0.9994510036715396, 3.015940732668508e-18]"
31,linear,150,True,no_crossing_within_5000,0.000743246539,,"[0.9999492857378225, 0.001101478676758153]"
31,linear,200,True,no_crossing_within_5000,0.0008442067576,,"[1.0006876854377824, 0.002136320154592893]"
31,quadratic,100,True,no_crossing_within_5000,0.0006742028425,,"[0.9994510139806801, 1.1184466404207271e-09, 2.4869357713046398e-08]"
31,quadratic,150,True,ok,0.0006526303511,1524.693637,"[0.9997566524970816, 1.2576583333418793e-12, 0.0008592827154533077]"
31,quadratic,200,True,ok,0.0005797458157,1366.523535,"[0.9999132954589426, 3.0025663494531877e-12, 0.001070551209766872]"
31,power,100,True,no_crossing_within_5000,0.0006742011091,,"[0.9994510071542925, 1.0000263479361006e-08, 2.2523583505084126]"
31,power,150,True,ok,0.0005968573706,684.4205296,"[0.9996255041841838, 0.0006226542288232588, 2.999999999999982]"
31,power,200,True,ok,0.0004918080616,774.6886383,"[0.9995988190968587, 0.0006194071311235859, 2.8209482336030427]"
31,exponential,100,True,ok,0.0006742008866,4977.926838,"[0.999451005858124, 1.0000004635403233e-08, 0.3376605205651988]"
31,exponential,150,True,ok,0.0005867640123,298.2726849,"[0.9995782015147195, 2.5943234482499412e-05, 2.999999999992449]"
31,exponential,200,True,ok,0.0005353198373,439.058859,"[0.9997374517539173, 0.00021725642118041914, 1.554408412410365]"
32,linear,100,True,no_crossing_within_5000,0.0006643634406,,"[0.9994999360077862, 1.347874044614798e-18]"
32,linear,150,True,no_crossing_within_5000,0.0007323195906,,"[1.0000906821750033, 0.0012080031513889491]"
32,linear,200,True,no_crossing_within_5000,0.0007929727146,,"[1.000663888966847, 0.002031673145616155]"
32,quadratic,100,True,ok,0.000674227275,3918.328054,"[0.9995509710133591, 3.812486816990327e-19, 0.0001299727351327747]"
32,quadratic,150,True,ok,0.0006322659377,1496.207883,"[0.9998327721076388, 2.920882153969995e-10, 0.000892653323837275]"
32,quadratic,200,True,ok,0.0005617010295,1426.127053,"[0.9998913231283387, 1.5753179807967204e-07, 0.0009828169210752708]"
32,power,100,True,no_crossing_within_5000,0.0006643646376,,"[0.9994999413479583, 1.002511235711565e-08, 1.039319766236516]"
32,power,150,True,ok,0.0005775685197,679.3525942,"[0.999685491482719, 0.0006368846728434032, 2.999999999754585]"
32,power,200,True,ok,0.0005155329922,953.4799484,"[0.9996942615303901, 0.0006969975102423031, 2.509042523228404]"
32,exponential,100,True,ok,0.0006643639366,3952.054605,"[0.9994999383016423, 1.0018424996727628e-08, 0.4252698993056907]"
32,exponential,150,True,ok,0.0005697512729,297.6066813,"[0.9996365441276172, 2.6474602528882003e-05, 2.99999999998458]"
32,exponential,200,True,ok,0.0005571221534,487.1541975,"[0.9998447628797408, 0.00032458319668270434, 1.3187563944243168]"
33,linear,100,True,no_crossing_within_5000,0.0005795080463,,"[0.9996278889210639, 0.00038952504757417333]"
33,linear,150,True,no_crossing_within_5000,0.0005987349741,,"[1.0002378310085007, 0.001637024529884821]"
33,linear,200,True,no_crossing_within_5000,0.0006933838685,,"[1.0007077761375445, 0.0023215957590195196]"
33,quadratic,100,True,ok,0.0005699581795,1782.013756,"[0.9996479286869663, 3.8736837867957893e-13, 0.00062869890601671]"
33,quadratic,150,True,ok,0.000459370539,1347.062268,"[0.9998079828913808, 7.549313341883654e-09, 0.0011011266439047518]"
33,quadratic,200,True,ok,0.0004352901321,1333.204184,"[0.9998213901392844, 2.277471916731135e-08, 0.0011242113881648062]"
33,power,100,True,ok,0.0005558686178,642.5190652,"[0.9996254444220585, 0.0007525889535792684, 2.9999999999999987]"
33,power,150,True,ok,0.0004122161653,678.0045276,"[0.9996276994731828, 0.0007953585241268223, 2.8868669002330307]"
33,power,200,True,ok,0.0004108213981,1064.436396,"[0.9996968765242112, 0.0009389136590056179, 2.266284620055772]"
33,exponential,100,True,ok,0.0005641124822,284.3107831,"[0.9996498414640124, 3.9456327694826315e-05, 2.9999999999990123]"
33,exponential,150,True,ok,0.0004347894025,347.1898992,"[0.9997004259744282, 0.00011108198058721756, 2.1587209957175806]"
33,exponential,200,True,ok,0.0004547391976,517.1895476,"[0.9998829716979779, 0.0005456285430750641, 1.1419942573895379]"
34,linear,100,True,no_crossing_within_5000,0.0003979624776,,"[0.9997848152765278, 0.0008014336272836975]"
34,linear,150,True,no_crossing_within_5000,0.0005377688315,,"[1.0004461001078884, 0.002158432776728948]"
34,linear,200,True,no_crossing_within_5000,0.0006110190602,,"[1.0010197628676767, 0.002974197133669981]"
34,quadratic,100,True,ok,0.00034496263,1388.207544,"[0.999728301944883, 2.310387414741871e-15, 0.0010364081260091093]"
34,quadratic,150,True,ok,0.0003330737898,1180.952328,"[0.999859523582164, 1.8334419637733563e-09, 0.0014330457908345987]"
34,quadratic,200,True,ok,0.00026205032,1192.341307,"[0.9998361605117256, 6.502241842092987e-11, 0.001405636079699191]"
34,power,100,True,ok,0.0003094710075,553.7361948,"[0.9996742231876496, 0.0011760161023020269, 2.999999999114087]"
34,power,150,True,ok,0.0002827042018,689.0710852,"[0.9996606501480544, 0.0011055675448626546, 2.692119819881026]"
34,power,200,True,ok,0.0002548404672,1103.939468,"[0.9997787967408349, 0.001321585520752022, 2.089710940368838]"
34,exponential,100,True,ok,0.0003267839001,268.7580226,"[0.9997197491822383, 6.29439622246175e-05, 2.9999999999999996]"
34,exponential,150,True,ok,0.0003181074307,353.5639304,"[0.9997670720909457, 0.00019506608736950113, 1.9607613534972765]"
34,exponential,200,True,ok,0.0003192530537,539.4325033,"[1.0000317683300683, 0.0009553977079680723, 0.9915732922690569]"
35,linear,100,True,ok,0.0004465405565,1065.109269,"[1.0019402730875542, 0.01895958272809812]"
35,linear,150,True,ok,0.0006236982726,980.0924692,"[1.0027464712319263, 0.020686463534031065]"
35,linear,200,True,ok,0.0006508135692,951.5441771,"[1.0032078574461232, 0.021355588350769814]"
35,quadratic,100,True,ok,0.0001378318692,498.3890031,"[1.0008134167796336, 0.013231116284166823, 0.005429772548952565]"
35,quadratic,150,True,ok,0.000209771751,583.7685839,"[1.0012363072871238, 0.015528871925811096, 0.0032449604613260467]"
35,quadratic,200,True,ok,0.0003603831005,695.8446053,"[1.0018694547100901, 0.017977910831506964, 0.0015855261725875257]"
35,power,100,True,ok,8.219009103e-05,674.2704675,"[1.0004281509955937, 0.018165482922250942, 1.2580463616334112]"
35,power,150,True,ok,0.0001101813173,720.5630471,"[1.0006029196526842, 0.018217862478639997, 1.21472992811171]"
35,power,200,True,ok,0.0002480120956,795.8038365,"[1.0010725823728994, 0.018736242919480138, 1.1441645753610465]"
35,exponential,100,True,ok,0.0001529192837,392.5172289,"[1.000903377259706, 0.024921363639942556, 0.5615126267278013]"
35,exponential,150,True,ok,0.0002317653959,513.8028941,"[1.0013537879312266, 0.052765111463912114, 0.30594457109634526]"
35,exponential,200,True,ok,0.0003743656224,662.2836137,"[1.0019581072335386, 0.12798121773746057, 0.14299391341152382]"
36,linear,100,True,no_crossing_within_5000,0.0004938317244,,"[0.9998145442227998, 0.0006809777357466353]"
36,linear,150,True,no_crossing_within_5000,0.0005239884666,,"[1.0002735769553601, 0.0016105219693549292]"
36,linear,200,True,no_crossing_within_5000,0.0006014850228,,"[1.000744459150378, 0.0023150503887193175]"
36,quadratic,100,True,ok,0.0004625204791,1533.282128,"[0.9997573981959758, 4.698329333751511e-25, 0.0008496865144403076]"
36,quadratic,150,True,ok,0.000391381155,1367.002867,"[0.9998346793480555, 1.5119153613420616e-11, 0.0010693798755361675]"
36,quadratic,200,True,ok,0.000341465139,1336.872554,"[0.999863239935383, 1.3545507357484716e-08, 0.0011182850399445894]"
36,power,100,True,ok,0.000441157983,595.8998859,"[0.9997062281258844, 0.0009437820264184325, 2.999999999999942]"
36,power,150,True,ok,0.0003589908882,786.0307353,"[0.9996915309370605, 0.0008346965921194988, 2.656607097914286]"
36,power,200,True,ok,0.0003225925651,1104.579914,"[0.9997587958865021, 0.0009624250239592191, 2.2211899482466864]"
36,exponential,100,True,ok,0.0004529035826,276.1635246,"[0.9997426822334282, 5.040708888661419e-05, 2.9999999999999205]"
36,exponential,150,True,ok,0.0003788586894,368.3571957,"[0.9997658615181887, 0.00014497971929153957, 1.9625062224573135]"
36,exponential,200,True,ok,0.00036515587,526.8595737,"[0.9999486594583349, 0.0005861199713621457, 1.107547203765232]"
37,linear,100,True,no_crossing_within_5000,0.0004263009269,,"[1.0000510780903846, 0.0014287354146223683]"
37,linear,150,True,no_crossing_within_5000,0.0004477986447,,"[1.0005226510584488, 0.00241122233749667]"
37,linear,200,True,no_crossing_within_5000,0.0004625667435,,"[1.0008252113445053, 0.0028475697876297365]"
37,quadratic,100,True,ok,0.0003406260486,1147.297343,"[0.9998318669511719, 3.4306541833950726e-20, 0.0015181433096023995]"
37,quadratic,150,True,ok,0.0002615668618,1142.716871,"[0.9998213670856049, 1.4835795623969196e-22, 0.0015302579601018187]"
37,quadratic,200,True,ok,0.0002705177605,1358.374276,"[0.9999405112563673, 0.0006324688049726769, 0.0010370215799537905]"
37,power,100,True,ok,0.0003018937781,499.1730415,"[0.9997187320556936, 0.0016057037888858423, 2.9999999999999147]"
37,power,150,True,ok,0.0002576845626,1052.062911,"[0.9997883655601117, 0.0014791137647369255, 2.084620024775457]"
37,power,200,True,ok,0.0002576450811,1752.294683,"[0.9999150260573137, 0.0016673082489466157, 1.6716127358142412]"
37,exponential,100,True,ok,0.0003240432968,257.8368686,"[0.9997904617284109, 8.738779685925704e-05, 2.999999999996387]"
37,exponential,150,True,ok,0.0002946316927,442.1081028,"[0.9999389814512067, 0.0005854599339607341, 1.3201055654857967]"
37,exponential,200,True,ok,0.0003091168376,718.4308207,"[1.0001744282788205, 0.002248802479271109, 0.6263599409005258]"
38,linear,100,True,no_crossing_within_5000,0.0004696152719,,"[1.0002309630083226, 0.002265774969002199]"
38,linear,150,True,no_crossing_within_5000,0.0004840293352,,"[1.0006250475768748, 0.0030915816962522355]"
38,linear,200,True,no_crossing_within_5000,0.0004697301061,,"[1.0008540334585667, 0.0034286739615162504]"
38,quadratic,100,True,ok,0.0003395778585,947.471668,"[0.9998097153946865, 1.9090735477934753e-22, 0.0022257897428363893]"
38,quadratic,150,True,ok,0.0002979288307,1051.854062,"[0.9997566997063432, 0.00021551555906069365, 0.0017849813053317418]"
38,quadratic,200,True,ok,0.0003199606206,1434.364828,"[1.0001304193742417, 0.0015957247251289313, 0.0008614838788717024]"
38,power,100,True,ok,0.0003061135926,520.3466517,"[0.9996621403627115, 0.0022624061346249017, 2.716382531807137]"
38,power,150,True,ok,0.0002995383218,1290.133566,"[0.9998146900425782, 0.0020991991419797, 1.781480282376505]"
38,power,200,True,ok,0.0002919951955,2048.505877,"[0.9999787279421792, 0.002310320497998363, 1.4772430957177802]"
38,exponential,100,True,ok,0.0003273873633,245.7206677,"[0.9997310480631949, 0.0001256806131410621, 2.9999967968299517]"
38,exponential,150,True,ok,0.0003431863409,515.402568,"[1.0000320081446261, 0.0014211510047772572, 0.9612078190417629]"
38,exponential,200,True,ok,0.000344498085,847.6795842,"[1.000281359639491, 0.00471605348712971, 0.4449824091622367]"
39,linear,100,True,no_crossing_within_5000,0.0003270452187,,"[1.0001757323656733, 0.0020208639233654513]"
39,linear,150,True,no_crossing_within_5000,0.0003243710081,,"[1.000421624145304, 0.002527915706394537]"
39,linear,200,True,no_crossing_within_5000,0.0003429873813,,"[1.0006542637648745, 0.0028746722700036405]"
39,quadratic,100,True,ok,0.0002218153097,1010.888495,"[0.9997987964769912, 7.531172540298106e-07, 0.001955103760303512]"
39,quadratic,150,True,ok,0.0002109968078,1238.16242,"[0.9998287209729168, 0.0005197413322742116, 0.0012614980671276435]"
39,quadratic,200,True,ok,0.0002049925319,1517.306409,"[1.000003428878095, 0.0012048214976729343, 0.0007893367902894145]"
39,power,100,True,ok,0.0002130296353,730.2850711,"[0.9997344628439055, 0.0019682132686098656, 2.323565092242648]"
39,power,150,True,ok,0.0002035026156,1653.527615,"[0.9998234182539876, 0.0018037635517609758, 1.6779773147375494]"
39,power,200,True,ok,0.0001862409561,2163.395868,"[0.9998929878768454, 0.0018906078092655971, 1.516097325104605]"
39,exponential,100,True,ok,0.0002361696657,289.713386,"[0.9998095323591702, 0.0002177408123973525, 2.3550529280895756]"
39,exponential,150,True,ok,0.0002318533117,573.7052072,"[0.9999856010924473, 0.0014185939093930599, 0.8637968716843811]"
39,exponential,200,True,ok,0.0002217282148,815.7612774,"[1.0001237647153318, 0.003234423239737503, 0.5076384951351114]"
40,linear,100,True,no_crossing_within_5000,0.0005047649182,,"[1.00017058657427, 0.002495168325140019]"
40,linear,150,True,no_crossing_within_5000,0.0005125386422,,"[1.0005603116258888, 0.0032932493145686253]"
40,linear,200,True,no_crossing_within_5000,0.0005184439868,,"[1.0008410745204164, 0.0037030371755740706]"
40,quadratic,100,True,ok,0.0003665949118,914.2933354,"[0.9996839656700407, 2.501427029577367e-12, 0.002388757616785542]"
40,quadratic,150,True,ok,0.0003252142841,1046.853986,"[0.9996647638227925, 0.00039436181831808856, 0.001784248457847005]"
40,quadratic,200,True,ok,0.0003322460493,1337.512772,"[0.9999881549945111, 0.0015678341141929883, 0.0010006938859602273]"
40,power,100,True,ok,0.0003406869174,574.6747423,"[0.9995547062195826, 0.002402734358421904, 2.5273904870613633]"
40,power,150,True,ok,0.0003241811495,1318.862765,"[0.9997054499722272, 0.002259991648902586, 1.7374431040284333]"
40,power,200,True,ok,0.0003048823625,1840.025608,"[0.9998347933774538, 0.0024225568398534634, 1.5151494053948837]"
40,exponential,100,True,ok,0.0003657009305,259.5720314,"[0.9996388088830535, 0.00018526212885098249, 2.6903595280562187]"
40,exponential,150,True,ok,0.0003702134716,530.3678682,"[0.9999436234895813, 0.0016949689491839377, 0.9010373390481089]"
40,exponential,200,True,ok,0.0003607969301,785.1295024,"[1.0001627127328139, 0.004407542857981552, 0.4887848557262194]"
41,linear,100,True,no_crossing_within_5000,0.0005256810285,,"[0.9543315613011815, 0.00036884896817369553]"
41,linear,150,True,no_crossing_within_5000,0.0006413950364,,"[0.9551616218778541, 0.002029780321460581]"
41,linear,200,True,no_crossing_within_5000,0.0006846597237,,"[0.9556928848179767, 0.002742157924118307]"
41,quadratic,100,True,ok,0.0005089601796,1390.670157,"[0.9544320600247612, 3.961574748669588e-21, 0.0007985262451566381]"
41,quadratic,150,True,ok,0.0004568288688,1070.99427,"[0.9546168311009718, 3.625460534639873e-13, 0.0013479769735099602]"
41,quadratic,200,True,ok,0.000390128937,1105.402145,"[0.9545430951572784, 5.997771059080007e-11, 0.0012647625524169887]"
41,power,100,True,ok,0.0004842981033,535.7999841,"[0.9544236393390002, 0.0010039352289295184, 2.9999999999999996]"
41,power,150,True,ok,0.0003982732459,594.7820127,"[0.9543865677476155, 0.0009780528870763916, 2.838800227118513]"
41,power,200,True,ok,0.0003858067719,1056.270568,"[0.9545084928105787, 0.0012173754540416822, 2.0546774908975767]"
41,exponential,100,True,ok,0.0004970837586,266.3991315,"[0.954451499160841, 5.224789918466502e-05, 2.9999999999999982]"
41,exponential,150,True,ok,0.0004308584105,330.3208156,"[0.954468892871473, 0.00014280154359592068, 2.115281830979493]"
41,exponential,200,True,ok,0.000446031929,539.4159525,"[0.9547538112720844, 0.0009618940563968128, 0.9430353110757281]"
42,linear,100,True,no_crossing_within_5000,0.0003244423992,,"[0.9998775256680456, 0.0009613132326359941]"
42,linear,150,True,no_crossing_within_5000,0.0003440478338,,"[1.0001836331068283, 0.001608651564210494]"
42,linear,200,True,no_crossing_within_5000,0.0003539034043,,"[1.0003933431938867, 0.0019232566844224245]"
42,quadratic,100,True,ok,0.0002710590529,1392.829483,"[0.9997331588346282, 6.6647254130298266e-21, 0.0010295661807423345]"
42,quadratic,150,True,ok,0.0002292950882,1394.36183,"[0.9997221322183443, 4.345190342626254e-13, 0.0010272478065156522]"
42,quadratic,200,True,ok,0.0002179978629,1584.852944,"[0.9997556379402708, 0.00028005102696311503, 0.0007776114361425125]"
42,power,100,True,ok,0.000249559176,568.1864613,"[0.9996559374383516, 0.0010884527634187815, 2.9999999999999996]"
42,power,150,True,ok,0.000226127293,1244.851365,"[0.99969444808978, 0.000984331007971326, 2.1068285591505513]"
42,power,200,True,ok,0.0002136498916,2012.115976,"[0.9997644381849665, 0.001087419077862267, 1.7367514316373012]"
42,exponential,100,True,ok,0.0002628628151,270.8810226,"[0.9997033942722229, 5.905407232066519e-05, 2.999999999997123]"
42,exponential,150,True,ok,0.0002481494494,462.005608,"[0.9997893747343042, 0.0003630362873497178, 1.3662889597094139]"
42,exponential,200,True,ok,0.0002455365652,726.443642,"[0.9999334950056717, 0.0012638592802930583, 0.697936637462767]"
43,linear,100,True,no_crossing_within_5000,0.000772108744,,"[0.9999012792596199, 0.0013075229451023419]"
43,linear,150,True,no_crossing_within_5000,0.0007990084091,,"[1.0004786532747767, 0.0024826695516740617]"
43,linear,200,True,no_crossing_within_5000,0.0007661643173,,"[1.0008099807531887, 0.002949026109295751]"
43,quadratic,100,True,ok,0.000710029189,1164.640184,"[0.9997329423096869, 1.0964587434674389e-13, 0.0014725368036483488]"
43,quadratic,150,True,ok,0.0006049412285,1128.578111,"[0.9997399946073174, 7.471743706887981e-13, 0.0015682012234456305]"
43,quadratic,200,True,ok,0.0005445986189,1297.886244,"[0.9997713160723966, 0.0004480813928356446, 0.0011514082949781342]"
43,power,100,True,ok,0.0006708345434,502.5425164,"[0.9996250465081677, 0.0015728836573423437, 2.9999999999999982]"
43,power,150,True,ok,0.0005842800679,902.1393518,"[0.9996405235386228, 0.0014168182506049554, 2.2495487113940738]"
43,power,200,True,ok,0.0005451729648,1652.138078,"[0.9998027991890804, 0.0016651743445883186, 1.7069480752815103]"
43,exponential,100,True,ok,0.0006917718266,258.7319303,"[0.9996927830720947, 8.502991912896372e-05, 2.9999999999999996]"
43,exponential,150,True,ok,0.000620961183,409.3059376,"[0.999789310668562, 0.0004479835527489495, 1.4909390099265944]"
43,exponential,200,True,ok,0.0006028292113,704.8332925,"[1.0000920467871306, 0.0022200966428490183, 0.6401884089978173]"
44,linear,100,True,no_crossing_within_5000,0.0006023063106,,"[1.0000497132523158, 0.001412422344150657]"
44,linear,150,True,no_crossing_within_5000,0.0006431098246,,"[1.0006241580355497, 0.00257428039696934]"
44,linear,200,True,no_crossing_within_5000,0.0007098616958,,"[1.0011081999204157, 0.003268564359195898]"
44,quadratic,100,True,ok,0.0005264168515,1138.900985,"[0.9998459939487736, 1.2479972938340764e-11, 0.001540719251452135]"
44,quadratic,150,True,ok,0.0004369151994,1108.072416,"[0.9998627796341357, 1.1548227561168333e-07, 0.0016277693066269001]"
44,quadratic,200,True,ok,0.0003819484935,1141.83763,"[0.9997879150450046, 4.383625407747251e-08, 0.001532355121239037]"
44,power,100,True,ok,0.0004857193379,496.0224881,"[0.9997305191891281, 0.0016365916516324186, 2.9999999999999996]"
44,power,150,True,ok,0.0004205695607,912.516714,"[0.9997753374898714, 0.0014946656511533802, 2.214025645576616]"
44,power,200,True,ok,0.0003908420052,1248.085241,"[0.9998645400424321, 0.001641189667226177, 1.902474726091193]"
44,exponential,100,True,ok,0.000507790985,257.2144014,"[0.9998040791536943, 8.904181345851745e-05, 2.9999999965862165]"
44,exponential,150,True,ok,0.0004606182652,413.3661755,"[0.9999369618495623, 0.0005008888736002046, 1.4495320600695571]"
44,exponential,200,True,ok,0.0004525024868,585.1716552,"[1.0001597031413778, 0.0015096962458463, 0.8364590471529657]"
45,linear,100,True,no_crossing_within_5000,0.0006467152036,,"[0.9996151814619469, 4.737456123747958e-18]"
45,linear,150,True,no_crossing_within_5000,0.000646736557,,"[0.9999752536457591, 0.0007913831003501554]"
45,linear,200,True,no_crossing_within_5000,0.0006764531605,,"[1.000523299938788, 0.0015823887072595117]"
45,quadratic,100,True,no_crossing_within_5000,0.0006467152042,,"[0.9996151814643142, 1.2468306147169755e-21, 1.102799961772044e-18]"
45,quadratic,150,True,ok,0.0005866520735,1801.323493,"[0.9998337911620011, 5.389036280523463e-09, 0.0006158646693763562]"
45,quadratic,200,True,ok,0.0004875659464,1586.143608,"[0.9999561327684247, 9.864322242244294e-12, 0.0007947851018067438]"
45,power,100,True,ok,0.000652751966,1293.253982,"[0.9996440162420043, 9.230066462509634e-05, 2.99999999687279]"
45,power,150,True,ok,0.0005509101272,764.036928,"[0.9997405501411661, 0.0004478403221343052, 2.999999998976646]"
45,power,200,True,ok,0.0004248276935,840.7333378,"[0.9997231485773668, 0.0004497723576897209, 2.8631503464917856]"
45,exponential,100,True,ok,0.0006467157519,4943.921856,"[0.999615183548835, 1.0000248336550026e-08, 0.33999914645265206]"
45,exponential,150,True,ok,0.0005441766518,309.2328489,"[0.9997081420927149, 1.868498723530668e-05, 2.9999999999997864]"
45,exponential,200,True,ok,0.0004549201923,451.6298972,"[0.9998220903615764, 0.00014960775143143946, 1.593763896554538]"
46,linear,100,True,no_crossing_within_5000,0.000428423983,,"[0.9996191277725341, 4.738463291994388e-05]"
46,linear,150,True,no_crossing_within_5000,0.0004655998786,,"[1.0000672562335255, 0.0009367634585896829]"
46,linear,200,True,no_crossing_within_5000,0.0005147489598,,"[1.0004560690808715, 0.0015132688371432593]"
46,quadratic,100,True,ok,0.0004351662747,2491.685259,"[0.9997155355722236, 2.3546342581279365e-14, 0.0003216810543200582]"
46,quadratic,150,True,ok,0.000387561192,1736.592944,"[0.9998454074315837, 1.5833987222772696e-08, 0.0006626703061713858]"
46,quadratic,200,True,ok,0.0003460575955,1649.167402,"[0.9998889683099532, 9.893838857580192e-11, 0.000734952614332762]"
46,power,100,True,ok,0.0004290846296,762.8830827,"[0.9997235175579431, 0.0004498371246806379, 2.999999953301686]"
46,power,150,True,ok,0.0003538177567,753.7641859,"[0.9997320861753386, 0.0004663815308470106, 2.999999998214679]"
46,power,200,True,ok,0.0003207252094,1121.473013,"[0.9997638823592071, 0.0005472272882204816, 2.4408234853580795]"
46,exponential,100,True,ok,0.0004331278724,303.2826578,"[0.9997300782881758, 2.2339451347215784e-05, 2.9999999998968523]"
46,exponential,150,True,ok,0.000358902129,328.0494407,"[0.9997282154208464, 3.151425513942319e-05, 2.6686314617896496]"
46,exponential,200,True,ok,0.0003505325787,517.9571596,"[0.9998761539732126, 0.00026528344846038813, 1.2792526540706581]"
47,linear,100,True,no_crossing_within_5000,0.0003664356593,,"[0.9996212048329324, 3.776860862782904e-11]"
47,linear,150,True,no_crossing_within_5000,0.000440453635,,"[1.0000649727524569, 0.0009508496636404071]"
47,linear,200,True,no_crossing_within_5000,0.0005366906349,,"[1.0004742454109512, 0.0015713092144972957]"
47,quadratic,100,True,ok,0.0003725065588,3354.998742,"[0.9996861282737568, 2.507373695572379e-16, 0.00017740390413242943]"
47,quadratic,150,True,ok,0.0003600205167,1730.04059,"[0.9998416370204433, 7.00662345246307e-18, 0.0006676877269926038]"
47,quadratic,200,True,ok,0.0003437393062,1580.404512,"[0.9999311805371582, 2.966731038944384e-11, 0.0008004680598065319]"
47,power,100,True,no_crossing_within_5000,0.0003664362634,,"[0.9996212095774956, 1.0000344246969966e-08, 1.0752225726425289]"
47,power,150,True,ok,0.000326170755,750.1594015,"[0.9997339589826414, 0.0004731417233978866, 2.9999999925381005]"
47,power,200,True,ok,0.0002932428407,897.7605533,"[0.9997394732413987, 0.0004986406111639271, 2.730574968373253]"
47,exponential,100,True,ok,0.0003721468895,319.3719912,"[0.9997020391092734, 1.378375897072618e-05, 2.999999999963346]"
47,exponential,150,True,ok,0.000334630847,334.3632092,"[0.9997419430531699, 3.708030270245862e-05, 2.569625189034186]"
47,exponential,200,True,ok,0.0003202018942,464.6579525,"[0.9998434416347405, 0.0001817536120113265, 1.5072477693714348]"
48,linear,100,True,no_crossing_within_5000,0.0006712982074,,"[0.9996158190683638, 0.00013208637616274698]"
48,linear,150,True,no_crossing_within_5000,0.0006530023598,,"[1.0000754076041167, 0.001057299017028672]"
48,linear,200,True,no_crossing_within_5000,0.0006513878926,,"[1.000394986857446, 0.0015180805934278104]"
48,quadratic,100,True,ok,0.0006837900012,2169.982363,"[0.9997061014259815, 2.1315030342852584e-19, 0.0004241104033162747]"
48,quadratic,150,True,ok,0.0005750935704,1668.209189,"[0.9998044000134625, 7.1852682346230844e-09, 0.0007179658191385033]"
48,quadratic,200,True,ok,0.000502861751,1654.587424,"[0.999809942281076, 7.173346694476588e-15, 0.0007298567961305374]"
48,power,100,True,ok,0.0006777796468,711.6739358,"[0.9997059004529509, 0.0005540484124310446, 2.9999999999999996]"
48,power,150,True,ok,0.0005454348528,781.9928144,"[0.9996832720164737, 0.0005162940671906018, 2.8968165558693078]"
48,power,200,True,ok,0.0004878396456,1303.084676,"[0.9997301467778276, 0.0006139433592926057, 2.253252887520209]"
48,exponential,100,True,ok,0.0006822312185,295.7265349,"[0.9997169868151841, 2.802230928850136e-05, 2.999999958575131]"
48,exponential,150,True,ok,0.0005571100589,360.7802069,"[0.9997192695751975, 6.491456438822902e-05, 2.226264306685423]"
48,exponential,200,True,ok,0.0005139990111,555.0564975,"[0.9998455678264939, 0.0003526931473174343, 1.142490013111807]"
49,linear,100,True,no_crossing_within_5000,0.0003651367496,,"[0.9995929200001787, 0.0002868750007296302]"
49,linear,150,True,no_crossing_within_5000,0.0003664937942,,"[0.9999045041934607, 0.0009307433984074906]"
49,linear,200,True,no_crossing_within_5000,0.0004060593804,,"[1.0001968603362728, 0.0013490077968095781]"
49,quadratic,100,True,ok,0.0003508981119,1975.012994,"[0.9996305462410143, 3.3695660502033576e-06, 0.0005116138335925731]"
49,quadratic,150,True,ok,0.0002960176062,1784.367625,"[0.9996643942323787, 8.168104146495729e-18, 0.0006270930026903285]"
49,quadratic,200,True,ok,0.0002634218919,1738.801639,"[0.9996908586764325, 3.3552973549977186e-08, 0.0006604756850044791]"
